Ano;Mês;Código.IBGE.Município;Município;Densidade
2023;1;4120705;Quatiguá;113,92764540
2020;10;4120705;Quatiguá;82,51972716
2021;10;4120705;Quatiguá;122,37473350
2019;7;4120705;Quatiguá;91,07262720
2023;7;4120705;Quatiguá;116,71811330
2021;12;4120705;Quatiguá;122,40138590
2024;11;4120705;Quatiguá;86,56216346
2020;11;4120705;Quatiguá;82,43948108
2024;1;4120705;Quatiguá;123,58315840
2024;6;4120705;Quatiguá;94,18446722
2023;2;4120705;Quatiguá;115,91554510
2022;7;4120705;Quatiguá;115,19940730
2022;12;4120705;Quatiguá;113,17446600
2021;5;4120705;Quatiguá;123,61909860
2021;1;4120705;Quatiguá;123,51210380
2022;5;4120705;Quatiguá;121,18869940
2021;3;4120705;Quatiguá;124,32793900
2019;5;4120705;Quatiguá;91,54986523
2024;8;4120705;Quatiguá;97,31961230
2023;6;4120705;Quatiguá;118,17508330
2022;8;4120705;Quatiguá;114,69317200
2024;3;4120705;Quatiguá;133,41153230
2019;1;4120705;Quatiguá;91,90026954
2019;4;4120705;Quatiguá;91,38814016
2019;3;4120705;Quatiguá;91,48247978
2020;9;4120705;Quatiguá;81,89113281
2019;8;4120705;Quatiguá;90,36112230
2019;12;4120705;Quatiguá;88,96496174
2021;7;4120705;Quatiguá;123,84061830
2022;3;4120705;Quatiguá;119,46961620
2023;10;4120705;Quatiguá;118,94061000
2024;4;4120705;Quatiguá;131,11495250
2022;10;4120705;Quatiguá;115,13767130
2023;4;4120705;Quatiguá;118,65662430
2020;3;4120705;Quatiguá;87,19291180
2020;2;4120705;Quatiguá;87,86414284
2019;11;4120705;Quatiguá;89,36770036
2023;3;4120705;Quatiguá;117,37251510
2022;1;4120705;Quatiguá;122,32142860
2022;9;4120705;Quatiguá;116,00197560
2020;4;4120705;Quatiguá;85,17921869
2024;10;4120705;Quatiguá;87,13653225
2019;10;4120705;Quatiguá;90,02550678
2021;4;4120705;Quatiguá;124,04707770
2024;7;4120705;Quatiguá;91,75541462
2023;5;4120705;Quatiguá;117,34782070
2019;2;4120705;Quatiguá;91,63072776
2020;7;4120705;Quatiguá;83,66992109
2021;9;4120705;Quatiguá;123,21428570
2020;8;4120705;Quatiguá;83,04132674
2022;11;4120705;Quatiguá;114,38449190
2021;2;4120705;Quatiguá;124,46168250
2020;6;4120705;Quatiguá;84,26634448
2024;2;4120705;Quatiguá;128,97888630
2024;5;4120705;Quatiguá;115,21175450
2019;9;4120705;Quatiguá;89,89126057
2023;12;4120705;Quatiguá;120,38523270
2020;1;4120705;Quatiguá;88,60249698
2021;8;4120705;Quatiguá;124,16044780
2020;12;4120705;Quatiguá;82,25224020
2022;9;4121307;Rancho Alegre;115,48974940
2021;11;4121307;Rancho Alegre;101,35638300
2022;11;4121307;Rancho Alegre;116,03075170
2020;9;4121307;Rancho Alegre;72,09302326
2019;1;4121307;Rancho Alegre;77,27035491
2024;5;4121307;Rancho Alegre;130,75170840
2020;10;4121307;Rancho Alegre;71,37949260
2020;11;4121307;Rancho Alegre;72,64799154
2023;12;4121307;Rancho Alegre;127,44874720
2019;3;4121307;Rancho Alegre;77,08768267
2022;5;4121307;Rancho Alegre;105,82446810
2020;4;4121307;Rancho Alegre;73,21428571
2020;6;4121307;Rancho Alegre;73,03046218
2022;12;4121307;Rancho Alegre;116,88496580
2021;5;4121307;Rancho Alegre;105,25898520
2022;1;4121307;Rancho Alegre;103,21808510
2023;2;4121307;Rancho Alegre;119,84624150
2023;11;4121307;Rancho Alegre;125,62642370
2021;1;4121307;Rancho Alegre;102,19344610
2019;8;4121307;Rancho Alegre;75,00000000
2021;10;4121307;Rancho Alegre;101,83510640
2021;2;4121307;Rancho Alegre;103,32980970
2020;1;4121307;Rancho Alegre;74,29096639
2023;4;4121307;Rancho Alegre;113,78132120
2022;7;4121307;Rancho Alegre;115,77448750
2024;1;4121307;Rancho Alegre;129,52733490
2024;3;4121307;Rancho Alegre;130,12528470
2023;1;4121307;Rancho Alegre;117,36902050
2021;7;4121307;Rancho Alegre;105,53191490
2020;12;4121307;Rancho Alegre;71,43234672
2022;4;4121307;Rancho Alegre;103,48404260
2024;2;4121307;Rancho Alegre;129,38496580
2024;4;4121307;Rancho Alegre;129,32801820
2019;10;4121307;Rancho Alegre;76,26050420
2020;8;4121307;Rancho Alegre;72,30443975
2024;7;4121307;Rancho Alegre;133,39045990
2023;7;4121307;Rancho Alegre;113,18337130
2019;5;4121307;Rancho Alegre;76,51356994
2019;6;4121307;Rancho Alegre;76,14822547
2024;10;4121307;Rancho Alegre;138,47472150
2020;2;4121307;Rancho Alegre;73,60819328
2024;8;4121307;Rancho Alegre;134,96143960
2019;12;4121307;Rancho Alegre;75,70903361
2023;6;4121307;Rancho Alegre;115,60364460
2022;8;4121307;Rancho Alegre;115,26195900
2022;6;4121307;Rancho Alegre;106,91489360
2024;6;4121307;Rancho Alegre;129,12870160
2021;3;4121307;Rancho Alegre;102,85412260
2019;2;4121307;Rancho Alegre;77,55741127
2021;9;4121307;Rancho Alegre;102,84574470
2023;8;4121307;Rancho Alegre;112,18678820
2024;9;4121307;Rancho Alegre;137,64638670
2019;9;4121307;Rancho Alegre;73,10924370
2021;12;4121307;Rancho Alegre;102,50000000
2020;3;4121307;Rancho Alegre;73,81827731
2023;9;4121307;Rancho Alegre;125,05694760
2019;7;4121307;Rancho Alegre;75,36764706
2021;6;4121307;Rancho Alegre;105,25898520
2021;4;4121307;Rancho Alegre;104,46617340
2022;10;4121307;Rancho Alegre;117,65375850
2021;8;4121307;Rancho Alegre;107,07446810
2023;3;4121307;Rancho Alegre;118,47949890
2023;5;4121307;Rancho Alegre;115,00569480
2020;5;4121307;Rancho Alegre;73,05672269
2023;10;4121307;Rancho Alegre;126,11047840
2019;4;4121307;Rancho Alegre;76,95720251
2024;11;4121307;Rancho Alegre;139,27449300
2019;11;4121307;Rancho Alegre;76,15546218
2020;7;4121307;Rancho Alegre;72,96511628
2022;2;4121307;Rancho Alegre;104,36170210
2022;3;4121307;Rancho Alegre;103,96276600
2021;11;4121802;Ribeirão Claro;62,64356995
2024;11;4121802;Ribeirão Claro;56,53093187
2024;4;4121802;Ribeirão Claro;62,39081203
2023;6;4121802;Ribeirão Claro;65,46425105
2024;6;4121802;Ribeirão Claro;59,94014882
2019;3;4121802;Ribeirão Claro;74,74983634
2021;10;4121802;Ribeirão Claro;62,30465072
2022;5;4121802;Ribeirão Claro;81,06759556
2020;7;4121802;Ribeirão Claro;67,67496477
2024;3;4121802;Ribeirão Claro;61,48495632
2023;3;4121802;Ribeirão Claro;66,42672274
2022;1;4121802;Ribeirão Claro;81,73601958
2023;11;4121802;Ribeirão Claro;67,36493044
2019;5;4121802;Ribeirão Claro;75,46058169
2021;1;4121802;Ribeirão Claro;60,97698450
2022;10;4121802;Ribeirão Claro;69,28178583
2019;1;4121802;Ribeirão Claro;77,00364725
2020;2;4121802;Ribeirão Claro;70,04124484
2021;7;4121802;Ribeirão Claro;78,67633214
2020;12;4121802;Ribeirão Claro;68,04133396
2023;8;4121802;Ribeirão Claro;65,72306697
2019;7;4121802;Ribeirão Claro;75,35620547
2024;1;4121802;Ribeirão Claro;67,25169848
2020;3;4121802;Ribeirão Claro;69,34758155
2024;9;4121802;Ribeirão Claro;57,58026625
2022;9;4121802;Ribeirão Claro;70,42219346
2021;3;4121802;Ribeirão Claro;78,40300611
2022;7;4121802;Ribeirão Claro;69,88029764
2024;5;4121802;Ribeirão Claro;60,86218052
2020;9;4121802;Ribeirão Claro;67,11131987
2019;8;4121802;Ribeirão Claro;74,43757030
2022;2;4121802;Ribeirão Claro;80,08849558
2023;5;4121802;Ribeirão Claro;65,08411517
2019;2;4121802;Ribeirão Claro;76,09651174
2021;5;4121802;Ribeirão Claro;78,27148896
2023;9;4121802;Ribeirão Claro;64,50177936
2020;10;4121802;Ribeirão Claro;66,95162048
2024;10;4121802;Ribeirão Claro;56,78935004
2022;8;4121802;Ribeirão Claro;71,15820123
2019;11;4121802;Ribeirão Claro;74,02512186
2021;4;4121802;Ribeirão Claro;78,95725693
2023;4;4121802;Ribeirão Claro;64,34001941
2021;9;4121802;Ribeirão Claro;78,96817925
2023;10;4121802;Ribeirão Claro;65,96570689
2021;12;4121802;Ribeirão Claro;80,50273018
2023;12;4121802;Ribeirão Claro;68,79650599
2024;2;4121802;Ribeirão Claro;64,76059528
2022;3;4121802;Ribeirão Claro;79,57070232
2022;11;4121802;Ribeirão Claro;69,04723390
2024;8;4121802;Ribeirão Claro;57,65857478
2021;2;4121802;Ribeirão Claro;78,34664162
2021;6;4121802;Ribeirão Claro;78,79755754
2022;12;4121802;Ribeirão Claro;67,75315432
2019;9;4121802;Ribeirão Claro;74,76565429
2019;10;4121802;Ribeirão Claro;74,09073866
2022;4;4121802;Ribeirão Claro;80,05083788
2020;5;4121802;Ribeirão Claro;68,41957255
2021;8;4121802;Ribeirão Claro;79,00583694
2019;6;4121802;Ribeirão Claro;75,63826803
2019;12;4121802;Ribeirão Claro;70,50993626
2023;2;4121802;Ribeirão Claro;66,96053057
2024;7;4121802;Ribeirão Claro;57,40015662
2020;8;4121802;Ribeirão Claro;67,85345233
2020;1;4121802;Ribeirão Claro;71,18485189
2020;4;4121802;Ribeirão Claro;68,59767529
2023;7;4121802;Ribeirão Claro;65,76350696
2019;4;4121802;Ribeirão Claro;75,06780137
2023;1;4121802;Ribeirão Claro;67,09802653
2020;11;4121802;Ribeirão Claro;67,34617191
2022;6;4121802;Ribeirão Claro;81,75484843
2020;6;4121802;Ribeirão Claro;67,92275966
2023;3;4121901;Ribeirão do Pinhal;87,74119449
2024;10;4121901;Ribeirão do Pinhal;92,40515933
2022;3;4121901;Ribeirão do Pinhal;91,36685057
2024;8;4121901;Ribeirão do Pinhal;90,12898331
2021;2;4121901;Ribeirão do Pinhal;100,27031200
2023;10;4121901;Ribeirão do Pinhal;90,42113323
2022;9;4121901;Ribeirão do Pinhal;93,82082695
2023;11;4121901;Ribeirão do Pinhal;91,34762634
2020;8;4121901;Ribeirão do Pinhal;76,52147050
2020;9;4121901;Ribeirão do Pinhal;74,44392956
2022;5;4121901;Ribeirão do Pinhal;92,26824151
2024;9;4121901;Ribeirão do Pinhal;91,22154780
2021;7;4121901;Ribeirão do Pinhal;100,39630120
2023;6;4121901;Ribeirão do Pinhal;87,41194487
2020;10;4121901;Ribeirão do Pinhal;73,99598394
2023;5;4121901;Ribeirão do Pinhal;88,07044410
2022;2;4121901;Ribeirão do Pinhal;90,46545963
2019;4;4121901;Ribeirão do Pinhal;75,14490543
2021;4;4121901;Ribeirão do Pinhal;99,52888477
2022;1;4121901;Ribeirão do Pinhal;92,56352475
2019;5;4121901;Ribeirão do Pinhal;75,60250153
2021;12;4121901;Ribeirão do Pinhal;93,37943896
2021;3;4121901;Ribeirão do Pinhal;100,34754400
2021;5;4121901;Ribeirão do Pinhal;99,97683040
2021;9;4121901;Ribeirão do Pinhal;94,36630663
2024;4;4121901;Ribeirão do Pinhal;91,42419602
2019;9;4121901;Ribeirão do Pinhal;76,01504336
2023;4;4121901;Ribeirão do Pinhal;87,87136294
2020;1;4121901;Ribeirão do Pinhal;85,66275232
2024;7;4121901;Ribeirão do Pinhal;90,51593323
2022;12;4121901;Ribeirão do Pinhal;90,64318530
2019;12;4121901;Ribeirão do Pinhal;86,00813570
2024;3;4121901;Ribeirão do Pinhal;90,82695253
2024;6;4121901;Ribeirão do Pinhal;92,19754977
2024;11;4121901;Ribeirão do Pinhal;91,95751138
2023;8;4121901;Ribeirão do Pinhal;87,72588055
2020;3;4121901;Ribeirão do Pinhal;83,98188656
2024;5;4121901;Ribeirão do Pinhal;92,47320061
2019;1;4121901;Ribeirão do Pinhal;75,15253203
2021;11;4121901;Ribeirão do Pinhal;90,79182532
2022;4;4121901;Ribeirão do Pinhal;91,12596161
2023;9;4121901;Ribeirão do Pinhal;87,82542113
2023;12;4121901;Ribeirão do Pinhal;93,22358346
2021;10;4121901;Ribeirão do Pinhal;90,75297226
2024;1;4121901;Ribeirão do Pinhal;92,02909648
2022;10;4121901;Ribeirão do Pinhal;94,75497703
2019;7;4121901;Ribeirão do Pinhal;76,09179523
2020;4;4121901;Ribeirão do Pinhal;82,00936373
2019;11;4121901;Ribeirão do Pinhal;85,73182900
2021;6;4121901;Ribeirão do Pinhal;100,21624960
2023;7;4121901;Ribeirão do Pinhal;87,79479326
2020;2;4121901;Ribeirão do Pinhal;85,29434339
2020;11;4121901;Ribeirão do Pinhal;73,16187828
2019;8;4121901;Ribeirão do Pinhal;76,04574411
2019;2;4121901;Ribeirão do Pinhal;75,23642465
2023;1;4121901;Ribeirão do Pinhal;89,15773354
2024;2;4121901;Ribeirão do Pinhal;91,04900459
2021;8;4121901;Ribeirão do Pinhal;95,99813505
2020;12;4121901;Ribeirão do Pinhal;72,28143343
2022;8;4121901;Ribeirão do Pinhal;97,21286371
2023;2;4121901;Ribeirão do Pinhal;88,37672282
2019;3;4121901;Ribeirão do Pinhal;75,06863941
2020;6;4121901;Ribeirão do Pinhal;79,33839896
2020;5;4121901;Ribeirão do Pinhal;80,72760764
2022;7;4121901;Ribeirão do Pinhal;98,16998469
2020;7;4121901;Ribeirão do Pinhal;78,15878900
2022;11;4121901;Ribeirão do Pinhal;93,09341501
2019;10;4121901;Ribeirão do Pinhal;86,78332950
2019;6;4121901;Ribeirão do Pinhal;75,59487492
2021;1;4121901;Ribeirão do Pinhal;99,56750077
2022;6;4121901;Ribeirão do Pinhal;93,89229932
2023;1;4122909;Salto do Itararé;103,83281970
2023;11;4122909;Salto do Itararé;106,68335900
2023;3;4122909;Salto do Itararé;104,46841290
2022;11;4122909;Salto do Itararé;106,77966100
2022;10;4122909;Salto do Itararé;103,92912170
2019;2;4122909;Salto do Itararé;62,79911522
2024;8;4122909;Salto do Itararé;117,97987470
2019;4;4122909;Salto do Itararé;61,95455459
2019;1;4122909;Salto do Itararé;63,70400161
2020;10;4122909;Salto do Itararé;49,34667211
2022;3;4122909;Salto do Itararé;107,30152200
2024;6;4122909;Salto do Itararé;122,39984590
2021;7;4122909;Salto do Itararé;99,11559029
2023;10;4122909;Salto do Itararé;104,21802770
2021;4;4122909;Salto do Itararé;103,14414050
2021;12;4122909;Salto do Itararé;111,31221720
2024;5;4122909;Salto do Itararé;116,04391370
2020;7;4122909;Salto do Itararé;50,59207840
2024;9;4122909;Salto do Itararé;120,71387890
2019;9;4122909;Salto do Itararé;61,31712259
2021;1;4122909;Salto do Itararé;93,77296856
2022;6;4122909;Salto do Itararé;108,39160840
2024;4;4122909;Salto do Itararé;110,24653310
2019;5;4122909;Salto do Itararé;63,10074402
2020;9;4122909;Salto do Itararé;49,55083708
2022;5;4122909;Salto do Itararé;107,69230770
2020;2;4122909;Salto do Itararé;52,36068896
2021;9;4122909;Salto do Itararé;104,79226660
2024;1;4122909;Salto do Itararé;107,55007700
2023;5;4122909;Salto do Itararé;105,70107860
2019;6;4122909;Salto do Itararé;62,73878946
2023;6;4122909;Salto do Itararé;106,02850540
2019;8;4122909;Salto do Itararé;62,06686930
2020;3;4122909;Salto do Itararé;52,46200608
2020;5;4122909;Salto do Itararé;50,73961499
2019;10;4122909;Salto do Itararé;51,95542047
2023;4;4122909;Salto do Itararé;105,41217260
2022;9;4122909;Salto do Itararé;103,94838210
2022;2;4122909;Salto do Itararé;111,12710820
2021;2;4122909;Salto do Itararé;96,42711311
2024;3;4122909;Salto do Itararé;109,22573190
2022;1;4122909;Salto do Itararé;112,32003290
2023;12;4122909;Salto do Itararé;106,81818180
2021;8;4122909;Salto do Itararé;100,63759770
2021;3;4122909;Salto do Itararé;99,34667211
2023;9;4122909;Salto do Itararé;102,92758090
2024;11;4122909;Salto do Itararé;129,63736470
2022;7;4122909;Salto do Itararé;102,19568570
2023;7;4122909;Salto do Itararé;104,73805860
2020;1;4122909;Salto do Itararé;53,04964539
2023;2;4122909;Salto do Itararé;104,77657940
2024;10;4122909;Salto do Itararé;129,10575280
2020;12;4122909;Salto do Itararé;50,28583095
2021;10;4122909;Salto do Itararé;106,41711230
2019;12;4122909;Salto do Itararé;53,21175279
2023;8;4122909;Salto do Itararé;102,00308170
2022;4;4122909;Salto do Itararé;107,65117240
2019;11;4122909;Salto do Itararé;52,13779129
2020;6;4122909;Salto do Itararé;50,09118541
2020;8;4122909;Salto do Itararé;49,91833401
2022;8;4122909;Salto do Itararé;101,02080120
2021;5;4122909;Salto do Itararé;106,30869740
2020;4;4122909;Salto do Itararé;51,32725431
2021;6;4122909;Salto do Itararé;106,59452840
2020;11;4122909;Salto do Itararé;49,40792160
2022;12;4122909;Salto do Itararé;102,83127890
2019;7;4122909;Salto do Itararé;62,51266464
2019;3;4122909;Salto do Itararé;62,55781219
2024;7;4122909;Salto do Itararé;121,24549080
2024;2;4122909;Salto do Itararé;107,72342060
2021;11;4122909;Salto do Itararé;109,41999180
2023;3;4123105;Santa Amélia;77,13612257
2024;9;4123105;Santa Amélia;97,01712936
2021;10;4123105;Santa Amélia;89,37032419
2022;2;4123105;Santa Amélia;93,07980050
2019;6;4123105;Santa Amélia;89,60118168
2020;3;4123105;Santa Amélia;70,27677497
2021;3;4123105;Santa Amélia;80,15921617
2024;11;4123105;Santa Amélia;99,05493207
2021;6;4123105;Santa Amélia;75,19902021
2019;1;4123105;Santa Amélia;92,58493353
2022;5;4123105;Santa Amélia;95,66708229
2019;2;4123105;Santa Amélia;90,96011817
2023;5;4123105;Santa Amélia;82,91101945
2021;7;4123105;Santa Amélia;89,27680798
2022;8;4123105;Santa Amélia;90,80730701
2020;7;4123105;Santa Amélia;70,72872015
2021;8;4123105;Santa Amélia;89,30798005
2023;8;4123105;Santa Amélia;77,19505009
2020;4;4123105;Santa Amélia;68,17087846
2023;12;4123105;Santa Amélia;78,22628167
2021;12;4123105;Santa Amélia;91,92643392
2019;9;4123105;Santa Amélia;88,32731649
2024;8;4123105;Santa Amélia;94,97932664
2022;1;4123105;Santa Amélia;92,83042394
2021;5;4123105;Santa Amélia;74,86221678
2019;5;4123105;Santa Amélia;89,36484490
2023;11;4123105;Santa Amélia;75,60400707
2020;11;4123105;Santa Amélia;69,25903246
2020;6;4123105;Santa Amélia;68,65222623
2022;9;4123105;Santa Amélia;91,24926341
2019;11;4123105;Santa Amélia;71,35980746
2021;2;4123105;Santa Amélia;79,36313533
2020;9;4123105;Santa Amélia;69,01408451
2022;7;4123105;Santa Amélia;92,89923394
2024;1;4123105;Santa Amélia;85,71007661
2024;6;4123105;Santa Amélia;87,50736594
2022;3;4123105;Santa Amélia;93,20448878
2019;12;4123105;Santa Amélia;71,63056558
2021;1;4123105;Santa Amélia;78,81200245
2024;5;4123105;Santa Amélia;87,24219210
2023;10;4123105;Santa Amélia;75,57454331
2020;8;4123105;Santa Amélia;70,39191672
2023;4;4123105;Santa Amélia;84,26635239
2024;10;4123105;Santa Amélia;97,72593030
2019;4;4123105;Santa Amélia;89,01033973
2021;4;4123105;Santa Amélia;77,95468463
2021;9;4123105;Santa Amélia;87,65586035
2020;2;4123105;Santa Amélia;71,14921781
2019;7;4123105;Santa Amélia;89,83152828
2022;10;4123105;Santa Amélia;92,36888627
2024;4;4123105;Santa Amélia;86,32881556
2022;6;4123105;Santa Amélia;96,29052369
2022;4;4123105;Santa Amélia;93,60972569
2023;9;4123105;Santa Amélia;76,16381850
2019;8;4123105;Santa Amélia;89,77135981
2020;1;4123105;Santa Amélia;72,08182912
2019;3;4123105;Santa Amélia;89,92614476
2021;11;4123105;Santa Amélia;89,37032419
2023;7;4123105;Santa Amélia;76,42899234
2023;1;4123105;Santa Amélia;78,75662935
2023;2;4123105;Santa Amélia;76,84148497
2020;12;4123105;Santa Amélia;69,16717697
2020;5;4123105;Santa Amélia;68,29121540
2020;10;4123105;Santa Amélia;69,16717697
2022;12;4123105;Santa Amélia;79,46375958
2022;11;4123105;Santa Amélia;89,03948144
2024;3;4123105;Santa Amélia;87,41897466
2019;10;4123105;Santa Amélia;71,20938628
2024;2;4123105;Santa Amélia;86,97701827
2023;6;4123105;Santa Amélia;83,32351208
2024;7;4123105;Santa Amélia;93,38452451
2020;3;4123204;Santa Cecília do Pavão;74,98500300
2022;1;4123204;Santa Cecília do Pavão;87,88810329
2024;1;4123204;Santa Cecília do Pavão;89,68796434
2023;3;4123204;Santa Cecília do Pavão;76,22585438
2019;5;4123204;Santa Cecília do Pavão;74,40758294
2024;10;4123204;Santa Cecília do Pavão;70,81481481
2020;9;4123204;Santa Cecília do Pavão;71,84937747
2019;8;4123204;Santa Cecília do Pavão;75,01499700
2021;10;4123204;Santa Cecília do Pavão;80,14140793
2024;6;4123204;Santa Cecília do Pavão;70,34175334
2023;1;4123204;Santa Cecília do Pavão;79,37592868
2020;6;4123204;Santa Cecília do Pavão;73,15536893
2024;5;4123204;Santa Cecília do Pavão;70,10401189
2024;2;4123204;Santa Cecília do Pavão;88,35066865
2019;4;4123204;Santa Cecília do Pavão;74,20023697
2022;5;4123204;Santa Cecília do Pavão;86,93513680
2021;7;4123204;Santa Cecília do Pavão;85,42883492
2021;12;4123204;Santa Cecília do Pavão;85,88994774
2021;5;4123204;Santa Cecília do Pavão;83,87488612
2023;11;4123204;Santa Cecília do Pavão;83,44725111
2019;7;4123204;Santa Cecília do Pavão;75,13497301
2019;11;4123204;Santa Cecília do Pavão;77,11457708
2021;3;4123204;Santa Cecília do Pavão;81,53659277
2024;7;4123204;Santa Cecília do Pavão;70,63703704
2023;4;4123204;Santa Cecília do Pavão;78,98959881
2020;1;4123204;Santa Cecília do Pavão;76,57468506
2023;5;4123204;Santa Cecília do Pavão;79,55423477
2023;2;4123204;Santa Cecília do Pavão;77,14710253
2021;2;4123204;Santa Cecília do Pavão;81,05071363
2021;4;4123204;Santa Cecília do Pavão;82,32614637
2019;9;4123204;Santa Cecília do Pavão;73,81523695
2022;2;4123204;Santa Cecília do Pavão;86,56624654
2020;7;4123204;Santa Cecília do Pavão;72,88187063
2022;10;4123204;Santa Cecília do Pavão;84,10104012
2019;12;4123204;Santa Cecília do Pavão;77,14457109
2021;6;4123204;Santa Cecília do Pavão;85,45399332
2024;4;4123204;Santa Cecília do Pavão;76,22585438
2023;10;4123204;Santa Cecília do Pavão;78,81129272
2019;3;4123204;Santa Cecília do Pavão;73,84478673
2022;12;4123204;Santa Cecília do Pavão;80,95096582
2024;8;4123204;Santa Cecília do Pavão;70,31111111
2020;8;4123204;Santa Cecília do Pavão;72,12268448
2021;9;4123204;Santa Cecília do Pavão;83,09252997
2019;1;4123204;Santa Cecília do Pavão;73,84478673
2022;7;4123204;Santa Cecília do Pavão;84,39821694
2024;3;4123204;Santa Cecília do Pavão;79,88112927
2020;2;4123204;Santa Cecília do Pavão;75,40491902
2020;5;4123204;Santa Cecília do Pavão;73,12537493
2022;8;4123204;Santa Cecília do Pavão;86,24071322
2021;8;4123204;Santa Cecília do Pavão;85,70550261
2020;4;4123204;Santa Cecília do Pavão;73,54529094
2022;4;4123204;Santa Cecília do Pavão;88,13403013
2022;9;4123204;Santa Cecília do Pavão;84,27934621
2023;9;4123204;Santa Cecília do Pavão;83,41753343
2020;11;4123204;Santa Cecília do Pavão;71,36349833
2023;12;4123204;Santa Cecília do Pavão;90,81723626
2023;8;4123204;Santa Cecília do Pavão;82,67459138
2022;3;4123204;Santa Cecília do Pavão;74,02397787
2022;11;4123204;Santa Cecília do Pavão;80,77265973
2019;2;4123204;Santa Cecília do Pavão;74,46682464
2021;11;4123204;Santa Cecília do Pavão;82,60067630
2019;10;4123204;Santa Cecília do Pavão;77,53449310
2020;10;4123204;Santa Cecília do Pavão;71,24202855
2022;6;4123204;Santa Cecília do Pavão;87,05810022
2023;7;4123204;Santa Cecília do Pavão;83,44725111
2019;6;4123204;Santa Cecília do Pavão;74,70379147
2023;6;4123204;Santa Cecília do Pavão;82,94205052
2024;9;4123204;Santa Cecília do Pavão;70,84444444
2021;1;4123204;Santa Cecília do Pavão;81,08108108
2020;12;4123204;Santa Cecília do Pavão;70,81688430
2024;11;4123204;Santa Cecília do Pavão;70,25185185
2022;1;4123907;Santa Mariana;83,05996702
2024;4;4123907;Santa Mariana;82,87547443
2022;4;4123907;Santa Mariana;82,46116463
2023;1;4123907;Santa Mariana;84,59244533
2024;11;4123907;Santa Mariana;84,71089360
2024;8;4123907;Santa Mariana;82,21859706
2022;8;4123907;Santa Mariana;88,55051509
2019;3;4123907;Santa Mariana;74,91757545
2021;8;4123907;Santa Mariana;87,87642107
2021;3;4123907;Santa Mariana;85,56186543
2024;1;4123907;Santa Mariana;84,56533526
2022;11;4123907;Santa Mariana;88,13482740
2023;11;4123907;Santa Mariana;87,04138804
2019;12;4123907;Santa Mariana;72,68850222
2020;12;4123907;Santa Mariana;66,09017381
2020;8;4123907;Santa Mariana;66,52899673
2021;1;4123907;Santa Mariana;84,20237481
2020;4;4123907;Santa Mariana;68,95257591
2023;2;4123907;Santa Mariana;84,61051871
2022;2;4123907;Santa Mariana;82,93847088
2022;5;4123907;Santa Mariana;83,33767248
2023;3;4123907;Santa Mariana;84,39363817
2022;10;4123907;Santa Mariana;89,25537683
2021;5;4123907;Santa Mariana;86,25881948
2020;2;4123907;Santa Mariana;71,41760491
2020;3;4123907;Santa Mariana;70,35141590
2020;5;4123907;Santa Mariana;68,21050836
2024;6;4123907;Santa Mariana;82,19772275
2020;10;4123907;Santa Mariana;65,95250387
2024;2;4123907;Santa Mariana;84,25808784
2021;9;4123907;Santa Mariana;87,20819231
2023;7;4123907;Santa Mariana;86,25519610
2019;4;4123907;Santa Mariana;74,40189365
2019;9;4123907;Santa Mariana;74,18116684
2021;2;4123907;Santa Mariana;85,83720530
2021;12;4123907;Santa Mariana;83,65876942
2024;3;4123907;Santa Mariana;83,25501536
2020;7;4123907;Santa Mariana;67,24315953
2024;9;4123907;Santa Mariana;83,84991843
2023;8;4123907;Santa Mariana;87,37574553
2019;7;4123907;Santa Mariana;74,70999659
2021;11;4123907;Santa Mariana;83,26824612
2023;4;4123907;Santa Mariana;80,73377914
2019;5;4123907;Santa Mariana;74,81612985
2022;12;4123907;Santa Mariana;87,14079161
2024;10;4123907;Santa Mariana;84,13086823
2020;11;4123907;Santa Mariana;66,13319566
2019;6;4123907;Santa Mariana;74,47797785
2019;1;4123907;Santa Mariana;75,47552625
2023;9;4123907;Santa Mariana;87,41189228
2021;7;4123907;Santa Mariana;87,85906448
2019;2;4123907;Santa Mariana;74,73159185
2021;10;4123907;Santa Mariana;84,83901762
2023;10;4123907;Santa Mariana;87,20404844
2019;8;4123907;Santa Mariana;74,81235073
2022;6;4123907;Santa Mariana;83,99722295
2019;10;4123907;Santa Mariana;72,80791539
2022;3;4123907;Santa Mariana;82,54794758
2021;4;4123907;Santa Mariana;85,82860093
2020;6;4123907;Santa Mariana;67,63903105
2019;11;4123907;Santa Mariana;72,50938246
2023;6;4123907;Santa Mariana;82,06217242
2022;9;4123907;Santa Mariana;87,86372673
2020;9;4123907;Santa Mariana;66,00413010
2023;5;4123907;Santa Mariana;82,07120911
2024;7;4123907;Santa Mariana;82,17328258
2022;7;4123907;Santa Mariana;87,77335984
2021;6;4123907;Santa Mariana;86,74926863
2024;5;4123907;Santa Mariana;82,51400687
2020;1;4123907;Santa Mariana;72,60320710
2023;12;4123907;Santa Mariana;87,73721309
2019;12;4124004;Santana do Itararé;55,84935897
2021;7;4124004;Santana do Itararé;79,35313263
2019;2;4124004;Santana do Itararé;56,45000994
2024;11;4124004;Santana do Itararé;76,56361052
2024;3;4124004;Santana do Itararé;74,42872688
2022;3;4124004;Santana do Itararé;79,98372661
2024;6;4124004;Santana do Itararé;75,09974610
2020;2;4124004;Santana do Itararé;54,86778846
2019;8;4124004;Santana do Itararé;54,34695513
