"Código.IBGE.Município","Ano","Mês","UF","Município","Faixa.de.Velocidade","Velocidade","Tecnologia","Meio.de.Acesso","Tipo.de.Pessoa","Tipo.de.Produto","Acessos","Municipio","AreaTerritorialkm22022","Populacaoresidentepessoas2022","Densidadedemograficahabkm22022","Escolarizacao6a14anos2010","IDHM2010","PIBpercapita2021"
4106902,2024,4,"PR","Curitiba","12Mbps a 34Mbps",15,"ETHERNET","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",153.6,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","12Mbps a 34Mbps",20,"HDSL","Cabo Metálico","Pessoa Jurídica","INTERNET",133,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","0Kbps a 512Kbps",0.29297,"ADSL1","Cabo Metálico","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",35,"ETHERNET","Cabo Metálico","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",204,"ETHERNET","Cabo Metálico","Pessoa Jurídica","OUTROS",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",1500,"FTTH","Fibra","Pessoa Física","INTERNET",18,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",394.24,"FTTH","Fibra","Pessoa Física","INTERNET",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",100,"ETHERNET","Cabo Metálico","Pessoa Física","INTERNET",20,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",1000,"HDSL","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",610,"FTTH","Fibra","Pessoa Física","INTERNET",14,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",102.4,"FTTH","Fibra","Pessoa Jurídica","INTERNET",152,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",97.65625,"FTTH","Fibra","Pessoa Física","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","12Mbps a 34Mbps",15,"ADSL2","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","512kbps a 2Mbps",0.58594,"ADSL1","Cabo Metálico","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","12Mbps a 34Mbps",30,"ETHERNET","Cabo Coaxial","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",39,"FTTH","Fibra","Pessoa Física","INTERNET",38,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",400,"FTTH","Fibra","Pessoa Física","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","12Mbps a 34Mbps",21,"FTTH","Fibra","Pessoa Física","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",115,"FTTH","Fibra","Pessoa Jurídica","INTERNET",13,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",1000,"FTTH","Fibra","Pessoa Física","INTERNET",15,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",80,"DWDM","Fibra","Pessoa Jurídica","M2M",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","512kbps a 2Mbps",1,"Wi-Fi","Rádio","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",600.014648,"FTTH","Fibra","Pessoa Física","INTERNET",17,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","2Mbps a 12Mbps",5,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",500,"FTTH","Fibra","Pessoa Jurídica","INTERNET",753,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",700,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",60,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",107,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",51.2,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",980,"FTTH","Fibra","Pessoa Jurídica","INTERNET",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",360,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",400,"FTTB","Fibra","Pessoa Física","INTERNET",81,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",70,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","12Mbps a 34Mbps",20,"ETHERNET","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",60,"FTTB","Fibra","Pessoa Física","INTERNET",29,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",280,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",600,"FTTH","Fibra","Pessoa Física","INTERNET",209,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",225,"FTTH","Fibra","Pessoa Jurídica","INTERNET",18,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",320,"FTTH","Fibra","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",100,"HDSL","Fibra","Pessoa Jurídica","LINHA_DEDICADA",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","2Mbps a 12Mbps",3,"HFC","Cabo Coaxial","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","2Mbps a 12Mbps",12,"HFC","Cabo Coaxial","Pessoa Física","INTERNET",30,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",1100,"FTTH","Fibra","Pessoa Física","INTERNET",131,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","2Mbps a 12Mbps",4,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",42,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","12Mbps a 34Mbps",20,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",650,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","512kbps a 2Mbps",1,"ETHERNET","Cabo Metálico","Pessoa Física","OUTROS",423,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","12Mbps a 34Mbps",30,"ETHERNET","Cabo Metálico","Pessoa Jurídica","INTERNET",15,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","0Kbps a 512Kbps",0.5,"HDSL","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",410,"Wi-Fi","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",51.38086,"FTTH","Fibra","Pessoa Física","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","12Mbps a 34Mbps",20.48,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",22,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",155,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",58,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",450,"FTTH","Fibra","Pessoa Física","INTERNET",13,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",450,"FTTH","Fibra","Pessoa Física","INTERNET",8,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",300,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","12Mbps a 34Mbps",30.72,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","2Mbps a 12Mbps",4,"FTTB","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",600,"FTTH","Fibra","Pessoa Física","INTERNET",75,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Jurídica","INTERNET",10,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",900,"FTTH","Fibra","Pessoa Física","INTERNET",19,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",50,"FTTH","Fibra","Pessoa Física","INTERNET",130,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",40,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",31,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","12Mbps a 34Mbps",15,"FTTH","Fibra","Pessoa Jurídica","INTERNET",67,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",1000,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",22,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",900,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",90,"FTTB","Fibra","Pessoa Física","INTERNET",9,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",45,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",300,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",6,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Física","INTERNET",23,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",240,"HFC","Cabo Coaxial","Pessoa Física","INTERNET",276,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",255,"FTTH","Fibra","Pessoa Física","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","2Mbps a 12Mbps",10.24,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",1010,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",110,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",750,"FTTH","Fibra","Pessoa Física","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",585.938,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",409.6,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",800,"FTTH","Fibra","Pessoa Física","INTERNET",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",100,"ETHERNET","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","12Mbps a 34Mbps",19.53125,"FTTH","Fibra","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",50,"ETHERNET","Fibra","Pessoa Física","INTERNET",115,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",750,"FTTH","Fibra","Pessoa Física","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",610,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",122.07031,"FTTH","Fibra","Pessoa Física","INTERNET",23,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","2Mbps a 12Mbps",10.24,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",7,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",1500,"FTTH","Fibra","Pessoa Jurídica","INTERNET",10,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",112,"FTTH","Fibra","Pessoa Física","INTERNET",22,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",200,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",7,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","0Kbps a 512Kbps",0.1,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",60,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",68,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",53.71094,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","12Mbps a 34Mbps",15,"ETHERNET","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",73,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",463.37891,"FTTH","Fibra","Pessoa Física","INTERNET",31,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",50,"FTTH","Fibra","Pessoa Jurídica","INTERNET",13,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",408.65234,"FTTH","Fibra","Pessoa Física","INTERNET",120,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",459.19922,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","2Mbps a 12Mbps",7.168,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",90,"ETHERNET","Cabo Metálico","Pessoa Física","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Física","INTERNET",1365,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",250,"FTTH","Fibra","Pessoa Física","INTERNET",448,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",160,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",55,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","2Mbps a 12Mbps",10,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",164,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",450,"FTTH","Fibra","Pessoa Física","INTERNET",10,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",950,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","12Mbps a 34Mbps",16,"DWDM","Fibra","Pessoa Jurídica","M2M",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",40,"ETHERNET","Cabo Metálico","Pessoa Jurídica","OUTROS",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","12Mbps a 34Mbps",20,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","0Kbps a 512Kbps",0.5,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",500.41016,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",244.14063,"FTTH","Fibra","Pessoa Física","INTERNET",9,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",112,"FTTH","Fibra","Pessoa Física","INTERNET",22,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",1800,"FTTH","Fibra","Pessoa Física","INTERNET",100,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",244.58984,"FTTH","Fibra","Pessoa Física","INTERNET",13,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",512,"FTTH","Fibra","Pessoa Jurídica","INTERNET",15,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","12Mbps a 34Mbps",20,"HFC","Cabo Coaxial","Pessoa Física","INTERNET",24,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Física","INTERNET",8,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",53.71094,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",300,"FTTH","Fibra","Pessoa Física","INTERNET",51747,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","0Kbps a 512Kbps",0.256,"VSAT","Satélite","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",215,"FTTH","Fibra","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",600,"FTTH","Fibra","Pessoa Física","INTERNET",11,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",90,"FTTH","Fibra","Pessoa Física","INTERNET",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",200,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",21,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","512kbps a 2Mbps",1.024,"ADSL1","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",13,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",300,"FTTH","Fibra","Pessoa Jurídica","INTERNET",55,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","0Kbps a 512Kbps",0.01875,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",300,"FTTH","Fibra","Pessoa Jurídica","INTERNET",264,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",50,"ETHERNET","Cabo Coaxial","Pessoa Jurídica","INTERNET",14,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Física","INTERNET",7,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",69.632,"FTTH","Fibra","Pessoa Jurídica","INTERNET",8,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",1121.65625,"FTTH","Fibra","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",50,"ETHERNET","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",6,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","12Mbps a 34Mbps",21,"FTTH","Fibra","Pessoa Física","INTERNET",15,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",320,"FTTH","Fibra","Pessoa Jurídica","INTERNET",31,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",1000,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",121,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","12Mbps a 34Mbps",16.384,"ADSL1","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","12Mbps a 34Mbps",30,"HFC","Cabo Coaxial","Pessoa Física","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",281.6,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",200000,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Física","INTERNET",6,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
