"Código.IBGE.Município","Ano","Mês","UF","Município","Faixa.de.Velocidade","Velocidade","Tecnologia","Meio.de.Acesso","Tipo.de.Pessoa","Tipo.de.Produto","Acessos","Municipio","AreaTerritorialkm22022","Populacaoresidentepessoas2022","Densidadedemograficahabkm22022","Escolarizacao6a14anos2010","IDHM2010","PIBpercapita2021"
4106902,2022,11,"PR","Curitiba","2Mbps a 12Mbps",10,"VSAT","Satélite","Pessoa Jurídica","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","2Mbps a 12Mbps",6,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","> 34Mbps",10000,"DWDM","Fibra","Pessoa Jurídica","LINHA_DEDICADA",204,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","> 34Mbps",400,"FTTH","Fibra","Pessoa Física","INTERNET",22,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",150,"ETHERNET","Cabo Metálico","Pessoa Física","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",162.5,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","> 34Mbps",40,"Wi-Fi","Rádio","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","> 34Mbps",155,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",102,"HDSL","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","> 34Mbps",71,"HDSL","Cabo Metálico","Pessoa Jurídica","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","> 34Mbps",50,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",82,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",50,"FTTH","Fibra","Pessoa Jurídica","INTERNET",14,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","2Mbps a 12Mbps",10,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","12Mbps a 34Mbps",16,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",12,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","> 34Mbps",162.5,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","12Mbps a 34Mbps",16,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Jurídica","INTERNET",4812,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","2Mbps a 12Mbps",5,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",38,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","512kbps a 2Mbps",1.024,"HFC","Cabo Coaxial","Pessoa Jurídica","LINHA_DEDICADA",11,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","2Mbps a 12Mbps",10,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",6,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",100,"ETHERNET","Cabo Metálico","Pessoa Jurídica","INTERNET",27,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","> 34Mbps",105.9,"FTTH","Fibra","Pessoa Jurídica","INTERNET",6,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","12Mbps a 34Mbps",30.56,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","> 34Mbps",120,"FTTH","Fibra","Pessoa Jurídica","INTERNET",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","12Mbps a 34Mbps",15,"FTTH","Fibra","Pessoa Física","INTERNET",10,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",55.46,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",51,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",330,"FTTH","Fibra","Pessoa Física","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","> 34Mbps",100000,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",1000,"FTTH","Fibra","Pessoa Jurídica","INTERNET",6,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",90,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","12Mbps a 34Mbps",20,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",15,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",50,"FTTH","Fibra","Pessoa Jurídica","INTERNET",114,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","2Mbps a 12Mbps",5,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","512kbps a 2Mbps",1,"ETHERNET","Cabo Metálico","Pessoa Jurídica","OUTROS",3571,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","> 34Mbps",80,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",48.8281,"FTTH","Fibra","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","512kbps a 2Mbps",1.25,"ETHERNET","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","12Mbps a 34Mbps",22,"FTTH","Fibra","Pessoa Física","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",409.6,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","0Kbps a 512Kbps",0.016,"ADSL1","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","512kbps a 2Mbps",1.024,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",12,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","12Mbps a 34Mbps",20,"VSAT","Satélite","Pessoa Física","INTERNET",7,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",265,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","12Mbps a 34Mbps",20,"FTTH","Fibra","Pessoa Física","INTERNET",22,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","2Mbps a 12Mbps",4,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",300,"FTTH","Fibra","Pessoa Física","INTERNET",30,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","> 34Mbps",53,"FTTH","Fibra","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","2Mbps a 12Mbps",4.096,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",36,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","2Mbps a 12Mbps",10,"ETHERNET","Rádio","Pessoa Física","INTERNET",225,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",210,"FTTH","Fibra","Pessoa Física","INTERNET",129,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","12Mbps a 34Mbps",25,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Física","INTERNET",58,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",300,"FTTB","Fibra","Pessoa Jurídica","INTERNET",35,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",550,"FTTH","Fibra","Pessoa Jurídica","INTERNET",19,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","12Mbps a 34Mbps",30,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",77,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","12Mbps a 34Mbps",30,"Cable Modem","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","> 34Mbps",63,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","> 34Mbps",500,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1540,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","> 34Mbps",250,"FTTH","Fibra","Pessoa Física","INTERNET",23,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","2Mbps a 12Mbps",10,"ETHERNET","Rádio","Pessoa Jurídica","INTERNET",18,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","> 34Mbps",50,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",73,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",1000,"FTTH","Fibra","Pessoa Jurídica","INTERNET",10,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","2Mbps a 12Mbps",10,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",70,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",600,"FTTH","Fibra","Pessoa Física","INTERNET",498,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","> 34Mbps",200,"ETHERNET","Fibra","Pessoa Jurídica","OUTROS",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","512kbps a 2Mbps",0.512,"VSAT","Satélite","Pessoa Jurídica","LINHA_DEDICADA",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","> 34Mbps",622,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","0Kbps a 512Kbps",0.0192,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",50,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","0Kbps a 512Kbps",0.128,"VSAT","Satélite","Pessoa Jurídica","LINHA_DEDICADA",15,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","12Mbps a 34Mbps",20,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",53,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",300,"ETHERNET","Cabo Metálico","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","> 34Mbps",100,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",6,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","> 34Mbps",50,"FTTB","Fibra","Pessoa Física","INTERNET",83,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","> 34Mbps",100,"ETHERNET","Cabo Metálico","Pessoa Física","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","12Mbps a 34Mbps",15,"ETHERNET","Cabo Metálico","Pessoa Jurídica","OUTROS",27,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",900,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","> 34Mbps",102,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",75,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","> 34Mbps",210.46,"FTTH","Fibra","Pessoa Física","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","2Mbps a 12Mbps",3,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",155.2,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",371.54,"FTTH","Fibra","Pessoa Física","INTERNET",246,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","2Mbps a 12Mbps",4,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","> 34Mbps",158.72,"FTTH","Fibra","Pessoa Jurídica","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","> 34Mbps",110,"FTTH","Fibra","Pessoa Física","INTERNET",12,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",71.68,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","> 34Mbps",102,"HDSL","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","2Mbps a 12Mbps",4,"HDSL","Cabo Metálico","Pessoa Jurídica","INTERNET",56,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",50,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",500,"ETHERNET","Cabo Metálico","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","2Mbps a 12Mbps",10,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","2Mbps a 12Mbps",8,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",210,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","512kbps a 2Mbps",1,"ETHERNET","Cabo Metálico","Pessoa Jurídica","INTERNET",13,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",4192,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","2Mbps a 12Mbps",5,"ADSL2","Cabo Metálico","Pessoa Física","INTERNET",1477,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","> 34Mbps",3000,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","2Mbps a 12Mbps",10,"ADSL2","Cabo Metálico","Pessoa Física","INTERNET",2023,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","12Mbps a 34Mbps",34,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","2Mbps a 12Mbps",10,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",497,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",600,"FTTH","Fibra","Pessoa Jurídica","INTERNET",11,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","> 34Mbps",300,"FTTH","Fibra","Pessoa Física","INTERNET",1338,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","2Mbps a 12Mbps",6,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","> 34Mbps",112.4,"FTTH","Fibra","Pessoa Física","INTERNET",10,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","> 34Mbps",245,"FTTH","Fibra","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","2Mbps a 12Mbps",10,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",14,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",100,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",12,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","> 34Mbps",35,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","12Mbps a 34Mbps",20.625,"ADSL2","Cabo Metálico","Pessoa Física","INTERNET",157,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",307,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","> 34Mbps",200,"ETHERNET","Fibra","Pessoa Jurídica","OUTROS",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",300,"FTTH","Fibra","Pessoa Física","INTERNET",52,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",65,"FTTH","Fibra","Pessoa Física","INTERNET",11,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",526.144,"FTTH","Fibra","Pessoa Física","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","> 34Mbps",50,"ETHERNET","Cabo Metálico","Pessoa Jurídica","OUTROS",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","2Mbps a 12Mbps",3,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Física","INTERNET",2373,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",600,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","12Mbps a 34Mbps",16,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","2Mbps a 12Mbps",10,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","> 34Mbps",400,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",409.5999,"FTTH","Fibra","Pessoa Jurídica","INTERNET",38,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","512kbps a 2Mbps",2,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",55,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","12Mbps a 34Mbps",20,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",420,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",102,"FTTH","Fibra","Pessoa Física","INTERNET",157,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","> 34Mbps",1100,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","12Mbps a 34Mbps",30,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",34,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","2Mbps a 12Mbps",2.048,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",10,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","12Mbps a 34Mbps",15,"VSAT","Satélite","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",61,"FTTH","Fibra","Pessoa Física","INTERNET",7,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",80,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",205,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","2Mbps a 12Mbps",2.048,"FWA","Rádio","Pessoa Jurídica","LINHA_DEDICADA",38,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","> 34Mbps",400,"FTTB","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",195.3125,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",300,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",50,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","> 34Mbps",150,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",11,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
